gender;SeniorCitizen;tenure;PhoneService;Contract;PaymentMethod;MonthlyCharges;TotalCharges;Churn
Female;0;71;Yes;Two year;Credit card (automatic);91;6239;No
Female;0;34;Yes;One year;Mailed check;61;2042;No
Male;0;29;Yes;Month-to-month;Credit card (automatic);99;2807;No
Male;1;40;Yes;One year;Credit card (automatic);98;4117;No
Male;0;36;No;One year;Mailed check;35;1318;No
Female;0;46;Yes;One year;Electronic check;103;4595;No
Female;0;58;Yes;One year;Electronic check;108;6333;No
Male;0;39;Yes;One year;Credit card (automatic);81;3214;No
Male;0;4;Yes;Month-to-month;Credit card (automatic);61;230;Yes
Female;0;52;Yes;One year;Credit card (automatic);96;4976;No
Male;1;70;Yes;One year;Electronic check;105;7309;No
Male;1;65;Yes;One year;Bank transfer (automatic);71;4555;No
Male;0;1;Yes;Month-to-month;Mailed check;45;45;No
Female;0;70;Yes;One year;Electronic check;98;6983;No
Female;1;29;No;Month-to-month;Mailed check;36;1025;No
Male;0;1;Yes;Month-to-month;Electronic check;91;91;Yes
Female;0;67;Yes;Two year;Mailed check;85;5714;No
Female;0;1;Yes;Month-to-month;Mailed check;20;20;No
Female;0;26;Yes;Month-to-month;Bank transfer (automatic);89;2274;Yes
Female;0;30;Yes;Two year;Mailed check;25;790;No
Female;0;48;Yes;Month-to-month;Credit card (automatic);100;4834;No
Female;0;55;Yes;Month-to-month;Electronic check;56;3132;No
Male;0;7;Yes;Month-to-month;Mailed check;85;603;Yes
Male;0;37;Yes;Month-to-month;Electronic check;91;3369;No
Female;0;31;Yes;Month-to-month;Bank transfer (automatic);84;2674;No
Male;0;4;Yes;Month-to-month;Electronic check;46;200;No
Male;0;72;Yes;Two year;Credit card (automatic);25;1791;No
Male;1;5;Yes;Month-to-month;Electronic check;91;450;Yes
Male;0;1;Yes;Month-to-month;Mailed check;20;20;No
Female;1;15;Yes;Month-to-month;Electronic check;92;1400;No
Male;0;8;Yes;Month-to-month;Credit card (automatic);51;412;No
Female;0;35;Yes;One year;Mailed check;21;741;No
Female;1;56;Yes;Month-to-month;Electronic check;105;5841;No
Male;0;42;Yes;Month-to-month;Bank transfer (automatic);106;4513;Yes
Male;1;65;Yes;Month-to-month;Electronic check;86;5688;No
Female;0;2;Yes;One year;Mailed check;20;32;No
Male;1;65;Yes;One year;Electronic check;101;6675;No
Female;0;18;Yes;Month-to-month;Electronic check;74;1346;No
Female;0;23;Yes;One year;Electronic check;79;1843;No
Female;0;4;Yes;Month-to-month;Mailed check;45;197;Yes
Male;0;70;Yes;Two year;Credit card (automatic);20;1434;No
Female;0;4;Yes;Month-to-month;Electronic check;51;215;No
Male;0;19;Yes;Month-to-month;Bank transfer (automatic);45;866;No
Female;0;18;Yes;Month-to-month;Electronic check;78;1359;No
Female;1;38;Yes;Month-to-month;Electronic check;83;3147;No
Male;0;2;Yes;Month-to-month;Credit card (automatic);73;131;Yes
Male;0;47;Yes;One year;Bank transfer (automatic);95;4536;No
Female;0;52;Yes;Two year;Bank transfer (automatic);20;1079;No
Male;0;9;Yes;Month-to-month;Mailed check;60;542;No
Female;0;26;Yes;One year;Credit card (automatic);90;2313;No
Male;0;8;Yes;Month-to-month;Electronic check;51;415;Yes
Male;0;44;Yes;One year;Electronic check;71;3250;No
Female;0;3;No;Month-to-month;Mailed check;29;99;No
Male;0;2;Yes;Month-to-month;Bank transfer (automatic);47;88;No
Female;0;9;Yes;Month-to-month;Bank transfer (automatic);85;755;Yes
Male;1;1;Yes;Month-to-month;Electronic check;75;75;Yes
Male;0;25;Yes;Month-to-month;Bank transfer (automatic);74;1952;No
Female;1;2;Yes;Month-to-month;Electronic check;69;154;No
Male;0;43;Yes;Month-to-month;Electronic check;75;3199;Yes
Female;0;1;Yes;Month-to-month;Mailed check;21;21;Yes
Female;0;58;Yes;One year;Electronic check;94;5610;No
Female;0;59;Yes;Two year;Mailed check;76;4520;No
Male;0;44;No;One year;Electronic check;54;2440;No
Male;0;66;Yes;One year;Electronic check;104;6861;No
Male;0;68;Yes;Two year;Bank transfer (automatic);20;1378;No
Male;0;9;No;Month-to-month;Electronic check;25;190;No
Male;0;19;Yes;Month-to-month;Electronic check;85;1652;No
Male;0;4;Yes;Month-to-month;Mailed check;20;78;No
Female;0;70;Yes;Two year;Bank transfer (automatic);114;7939;No
Male;0;1;Yes;Month-to-month;Mailed check;45;45;No
Female;0;8;Yes;Month-to-month;Electronic check;75;577;No
Male;0;53;Yes;Two year;Mailed check;25;1279;No
Male;1;51;Yes;One year;Bank transfer (automatic);25;1261;No
Male;0;11;Yes;Month-to-month;Bank transfer (automatic);21;267;No
Male;0;60;Yes;Two year;Electronic check;111;6587;No
Male;0;17;Yes;Month-to-month;Credit card (automatic);56;934;No
Male;0;3;Yes;Month-to-month;Electronic check;43;124;Yes
Male;0;70;Yes;One year;Bank transfer (automatic);110;7535;Yes
Male;0;1;Yes;Month-to-month;Mailed check;19;19;No
Male;1;43;Yes;Month-to-month;Electronic check;85;3646;No
Female;0;16;Yes;Month-to-month;Mailed check;20;314;No
Female;0;57;Yes;One year;Electronic check;53;3053;No
Male;0;37;Yes;One year;Credit card (automatic);20;677;No
Female;0;72;Yes;Two year;Credit card (automatic);112;7966;No
Female;1;11;Yes;Month-to-month;Credit card (automatic);85;907;Yes
Female;1;50;Yes;Month-to-month;Electronic check;95;4889;Yes
Male;1;5;Yes;Month-to-month;Electronic check;50;237;Yes
Male;0;1;Yes;Month-to-month;Bank transfer (automatic);75;75;Yes
Male;0;16;Yes;Month-to-month;Mailed check;20;342;Yes
Male;1;2;Yes;Month-to-month;Electronic check;74;140;No
Female;0;17;Yes;Month-to-month;Mailed check;69;1108;No
Female;0;16;Yes;One year;Credit card (automatic);19;296;No
Female;0;15;Yes;Month-to-month;Electronic check;59;893;Yes
Female;0;10;Yes;One year;Mailed check;20;198;No
Female;0;46;Yes;One year;Bank transfer (automatic);105;4823;Yes
Male;0;64;Yes;Two year;Credit card (automatic);109;6741;No
Female;0;1;Yes;Month-to-month;Mailed check;79;79;No
Male;0;25;Yes;One year;Mailed check;54;1355;No
Male;0;71;Yes;Two year;Credit card (automatic);100;7209;No
Male;0;8;Yes;Month-to-month;Mailed check;45;438;Yes
Female;0;72;Yes;Two year;Bank transfer (automatic);109;7726;No
Female;0;49;No;Month-to-month;Bank transfer (automatic);41;2071;No
Male;0;29;No;One year;Credit card (automatic);55;1637;No
Male;0;72;Yes;Two year;Bank transfer (automatic);106;7582;No
Male;0;31;Yes;Month-to-month;Electronic check;94;3020;Yes
Female;0;50;Yes;Month-to-month;Electronic check;96;4730;No
Male;0;71;Yes;Two year;Electronic check;83;6126;No
Male;1;70;Yes;Two year;Credit card (automatic);90;6333;No
Male;0;71;Yes;One year;Credit card (automatic);98;6688;No
Male;0;61;Yes;Two year;Bank transfer (automatic);68;4158;No
Male;0;32;Yes;Month-to-month;Electronic check;96;3183;Yes
Female;0;1;Yes;Month-to-month;Electronic check;80;80;Yes
Male;0;68;Yes;Two year;Bank transfer (automatic);102;7149;No
Male;0;62;Yes;Two year;Bank transfer (automatic);23;1430;No
Female;0;7;Yes;Month-to-month;Electronic check;71;473;No
Male;0;20;Yes;Month-to-month;Electronic check;85;1735;Yes
Male;0;6;Yes;One year;Mailed check;19;114;No
Female;1;33;No;Month-to-month;Bank transfer (automatic);59;1885;No
Male;0;28;Yes;One year;Bank transfer (automatic);92;2568;No
Male;0;27;Yes;Two year;Credit card (automatic);20;470;No
Male;0;7;Yes;Month-to-month;Mailed check;44;278;No
Male;0;26;Yes;Month-to-month;Electronic check;81;2089;Yes
Male;1;5;Yes;Month-to-month;Electronic check;90;503;Yes
Male;1;30;Yes;Month-to-month;Credit card (automatic);91;2596;No
Male;0;63;Yes;One year;Credit card (automatic);90;5826;No
Male;0;1;Yes;Month-to-month;Electronic check;51;51;Yes
Female;0;53;Yes;One year;Electronic check;85;4450;No
Female;0;14;Yes;Month-to-month;Credit card (automatic);90;1208;Yes
Female;0;21;Yes;Month-to-month;Bank transfer (automatic);99;1956;No
Male;0;17;Yes;One year;Mailed check;20;311;No
Male;0;16;Yes;Two year;Mailed check;21;291;No
Female;0;35;Yes;Month-to-month;Electronic check;62;2096;No
Female;1;32;Yes;Month-to-month;Electronic check;80;2665;No
Female;0;28;Yes;Month-to-month;Bank transfer (automatic);20;544;No
Female;0;1;Yes;Month-to-month;Mailed check;20;20;No
Male;0;59;No;Month-to-month;Electronic check;52;3006;No
Female;0;72;Yes;One year;Bank transfer (automatic);23;1623;No
Male;0;36;Yes;One year;Mailed check;65;2498;Yes
Female;0;40;Yes;Month-to-month;Mailed check;65;2586;No
Male;0;40;Yes;Month-to-month;Electronic check;81;3292;No
Female;0;9;Yes;Month-to-month;Mailed check;73;651;Yes
Male;0;63;Yes;Two year;Credit card (automatic);75;4675;No
Female;0;3;Yes;Month-to-month;Electronic check;81;232;No
Male;0;40;No;One year;Mailed check;60;2449;No
Male;0;8;Yes;Month-to-month;Mailed check;75;658;No
Male;1;34;Yes;One year;Mailed check;90;3129;No
Male;0;5;No;Month-to-month;Mailed check;40;223;Yes
Male;1;9;Yes;Month-to-month;Credit card (automatic);99;919;Yes
Male;0;9;Yes;Month-to-month;Credit card (automatic);69;654;No
Male;0;31;Yes;Month-to-month;Bank transfer (automatic);60;1826;No
Female;0;50;Yes;One year;Bank transfer (automatic);20;943;No
Female;0;2;Yes;Month-to-month;Electronic check;86;182;Yes
Female;0;1;Yes;Month-to-month;Electronic check;46;46;Yes
Male;0;8;Yes;Month-to-month;Mailed check;70;551;Yes
Female;0;9;No;Month-to-month;Electronic check;41;359;No
Female;1;2;Yes;Month-to-month;Bank transfer (automatic);70;116;Yes
Female;0;3;Yes;Month-to-month;Electronic check;55;165;Yes
Male;0;25;Yes;Month-to-month;Credit card (automatic);96;2338;No
Male;1;1;Yes;Month-to-month;Electronic check;46;46;No
Female;0;45;Yes;Month-to-month;Mailed check;81;3541;No
Male;1;51;Yes;Month-to-month;Electronic check;84;4146;Yes
Female;0;55;Yes;Month-to-month;Credit card (automatic);20;1087;No
Female;0;38;Yes;Month-to-month;Bank transfer (automatic);66;2522;No
Male;0;2;Yes;Month-to-month;Mailed check;46;81;Yes
Male;0;38;Yes;Month-to-month;Electronic check;20;717;No
Male;0;34;Yes;Month-to-month;Electronic check;50;1734;No
Female;0;70;Yes;One year;Electronic check;102;7069;No
Female;0;13;Yes;One year;Mailed check;55;743;No
Male;0;39;Yes;Month-to-month;Electronic check;75;3018;Yes
Female;0;61;Yes;One year;Electronic check;104;6423;No
Female;0;12;Yes;Month-to-month;Bank transfer (automatic);100;1164;Yes
Male;0;41;Yes;Two year;Credit card (automatic);100;4220;No
Male;0;21;Yes;Month-to-month;Electronic check;74;1559;No
Male;1;55;No;One year;Bank transfer (automatic);50;2743;No
Male;0;69;No;Two year;Bank transfer (automatic);60;4056;No
Male;1;26;Yes;Month-to-month;Electronic check;106;2710;Yes
Female;1;69;Yes;One year;Credit card (automatic);87;6056;No
Female;1;18;No;Month-to-month;Electronic check;48;811;Yes
Male;0;47;Yes;Month-to-month;Electronic check;54;2538;No
Female;0;72;Yes;Two year;Bank transfer (automatic);85;6129;No
Male;1;33;No;Month-to-month;Electronic check;50;1751;No
Female;0;2;No;Month-to-month;Mailed check;24;37;Yes
Female;0;72;Yes;Two year;Credit card (automatic);91;6652;No
Male;1;37;Yes;Month-to-month;Bank transfer (automatic);72;2575;No
Female;1;62;Yes;Month-to-month;Credit card (automatic);96;6019;No
Female;0;71;Yes;Two year;Credit card (automatic);20;1380;No
Male;0;23;Yes;Month-to-month;Bank transfer (automatic);55;1284;No
Female;0;16;Yes;One year;Mailed check;20;296;No
Male;0;9;Yes;Month-to-month;Mailed check;70;653;No
Male;0;17;Yes;Two year;Mailed check;25;413;No
Female;0;4;Yes;Month-to-month;Bank transfer (automatic);21;86;Yes
Female;1;1;Yes;Month-to-month;Electronic check;50;50;Yes
Female;0;24;Yes;Month-to-month;Mailed check;80;1929;No
Female;1;1;Yes;Month-to-month;Electronic check;71;71;No
Male;1;72;Yes;Two year;Bank transfer (automatic);114;7846;No
Female;0;72;Yes;Two year;Electronic check;25;1751;No
Female;0;11;Yes;Month-to-month;Credit card (automatic);20;216;No
Male;0;9;Yes;Month-to-month;Mailed check;20;179;Yes
Female;1;2;Yes;Month-to-month;Credit card (automatic);50;115;Yes
Female;1;60;Yes;One year;Credit card (automatic);101;6029;No
Male;1;29;Yes;Month-to-month;Electronic check;96;2745;Yes
Female;0;49;Yes;Two year;Bank transfer (automatic);74;3722;No
Female;1;30;Yes;Month-to-month;Electronic check;104;3121;No
Female;0;53;Yes;One year;Credit card (automatic);19;990;No
Male;0;39;Yes;Two year;Mailed check;25;1004;No
Female;0;9;Yes;Month-to-month;Mailed check;19;158;No
Male;0;39;Yes;One year;Electronic check;82;3220;No
Male;1;8;Yes;Month-to-month;Electronic check;70;573;No
Female;0;51;Yes;One year;Electronic check;90;4555;No
Male;0;71;Yes;Two year;Credit card (automatic);25;1848;No
Male;1;71;Yes;Two year;Mailed check;25;1767;No
Female;1;70;Yes;Two year;Credit card (automatic);20;1462;No
Female;1;1;No;Month-to-month;Electronic check;25;25;Yes
Male;0;38;No;Two year;Bank transfer (automatic);60;2193;No
Female;0;28;Yes;Month-to-month;Credit card (automatic);90;2434;No
Female;0;32;Yes;Month-to-month;Bank transfer (automatic);19;641;No
Male;1;49;Yes;Two year;Mailed check;50;2398;No
Female;0;37;Yes;Two year;Bank transfer (automatic);24;862;No
Female;0;10;Yes;Month-to-month;Electronic check;54;583;No
Male;0;67;Yes;One year;Credit card (automatic);110;7332;No
Male;0;7;No;One year;Credit card (automatic);36;250;No
Female;0;51;Yes;One year;Credit card (automatic);88;4476;No
Female;0;9;Yes;Month-to-month;Electronic check;45;416;Yes
Female;0;9;Yes;Month-to-month;Mailed check;88;789;No
Male;0;4;Yes;Month-to-month;Mailed check;51;202;No
Male;0;71;Yes;Two year;Electronic check;99;6995;No
Female;0;50;Yes;Month-to-month;Bank transfer (automatic);84;4116;Yes
Female;1;24;Yes;Two year;Electronic check;97;2263;No
Male;0;22;Yes;One year;Bank transfer (automatic);60;1374;No
Male;0;44;Yes;Month-to-month;Electronic check;112;4915;No
Female;0;33;Yes;Month-to-month;Bank transfer (automatic);24;839;No
Female;0;1;Yes;Month-to-month;Electronic check;75;75;Yes
Female;0;54;Yes;One year;Credit card (automatic);70;3716;Yes
Male;0;42;Yes;Month-to-month;Electronic check;102;4273;Yes
Female;0;1;Yes;Month-to-month;Electronic check;46;46;Yes
Female;0;1;Yes;Month-to-month;Mailed check;21;21;No
Male;0;30;Yes;One year;Electronic check;70;2045;No
Female;0;1;No;Month-to-month;Mailed check;31;31;No
Male;0;16;Yes;Month-to-month;Electronic check;85;1398;No
Male;0;1;Yes;Month-to-month;Mailed check;20;20;Yes
Male;0;9;No;Month-to-month;Mailed check;41;329;Yes
Male;1;46;Yes;Month-to-month;Electronic check;101;4680;Yes
Male;0;1;Yes;Month-to-month;Electronic check;69;69;Yes
Male;0;71;Yes;Two year;Bank transfer (automatic);55;3778;No
Male;0;43;Yes;Month-to-month;Credit card (automatic);75;3161;No
Male;0;50;No;One year;Bank transfer (automatic);44;2188;No
Female;0;13;Yes;Month-to-month;Mailed check;75;999;Yes
Male;0;19;Yes;One year;Bank transfer (automatic);100;1889;Yes
Female;0;41;Yes;Month-to-month;Bank transfer (automatic);98;3991;No
Female;1;1;Yes;Month-to-month;Electronic check;71;71;Yes
Female;0;24;No;Month-to-month;Credit card (automatic);54;1240;Yes
Female;0;40;Yes;One year;Bank transfer (automatic);64;2635;No
Female;0;3;Yes;Month-to-month;Bank transfer (automatic);69;235;No
Female;0;37;Yes;One year;Bank transfer (automatic);65;2348;No
Female;0;67;Yes;Two year;Credit card (automatic);109;7156;Yes
Female;0;32;Yes;Month-to-month;Electronic check;99;3090;No
Female;0;6;Yes;Month-to-month;Electronic check;49;271;Yes
Female;0;32;Yes;Month-to-month;Electronic check;90;2902;No
Female;0;59;Yes;Month-to-month;Electronic check;83;4949;No
Female;0;30;Yes;One year;Bank transfer (automatic);70;2199;No
Male;0;20;Yes;Month-to-month;Electronic check;19;375;Yes
Female;0;27;Yes;Two year;Electronic check;25;762;No
Female;1;20;Yes;Month-to-month;Electronic check;79;1521;Yes
Male;0;9;Yes;One year;Mailed check;20;190;No
Female;0;68;Yes;One year;Credit card (automatic);73;5163;No
Female;0;69;Yes;Two year;Credit card (automatic);61;4060;No
Male;0;26;Yes;Month-to-month;Mailed check;84;2282;No
Male;0;69;Yes;Two year;Bank transfer (automatic);20;1357;No
Male;0;11;Yes;Two year;Mailed check;20;231;No
Male;0;1;Yes;Month-to-month;Mailed check;51;51;No
Male;0;10;Yes;One year;Mailed check;20;242;No
Female;0;55;Yes;One year;Bank transfer (automatic);76;4264;No
Male;0;44;Yes;One year;Electronic check;65;2775;No
Male;1;46;Yes;Month-to-month;Electronic check;80;3605;Yes
Male;0;69;Yes;Two year;Bank transfer (automatic);60;4070;No
Male;1;11;Yes;Month-to-month;Electronic check;79;874;No
Female;0;11;Yes;Month-to-month;Electronic check;102;1145;Yes
Male;0;29;Yes;Month-to-month;Bank transfer (automatic);49;1324;No
Female;0;57;Yes;Month-to-month;Electronic check;100;5497;No
Male;0;28;Yes;One year;Credit card (automatic);18;535;No
Female;0;42;Yes;Month-to-month;Credit card (automatic);55;2455;No
Female;0;2;Yes;Month-to-month;Mailed check;21;39;Yes
Male;0;23;No;One year;Bank transfer (automatic);41;947;No
Female;0;18;Yes;Month-to-month;Mailed check;20;357;No
Male;0;62;Yes;One year;Bank transfer (automatic);25;1476;No
Female;0;1;Yes;Month-to-month;Mailed check;71;71;Yes
Male;0;16;Yes;Month-to-month;Credit card (automatic);89;1449;Yes
Female;0;3;Yes;Month-to-month;Electronic check;97;292;Yes
Male;0;67;Yes;One year;Bank transfer (automatic);89;5903;No
Male;0;62;Yes;Two year;Credit card (automatic);20;1202;No
Female;0;57;Yes;Month-to-month;Credit card (automatic);105;5921;Yes
Male;0;2;Yes;Month-to-month;Electronic check;70;147;No
Female;0;23;Yes;Two year;Bank transfer (automatic);77;1759;No
Female;0;25;No;Two year;Bank transfer (automatic);35;844;No
Female;1;72;Yes;Two year;Bank transfer (automatic);108;7774;No
Female;0;2;Yes;Month-to-month;Electronic check;84;134;No
Female;0;8;Yes;One year;Bank transfer (automatic);20;141;No
Female;0;5;Yes;Month-to-month;Mailed check;51;250;Yes
Male;0;35;No;Month-to-month;Electronic check;49;1702;No
Male;0;24;Yes;One year;Electronic check;25;593;No
Female;0;2;Yes;Month-to-month;Electronic check;72;136;No
Male;0;72;Yes;Two year;Credit card (automatic);105;7733;No
Female;0;41;Yes;Month-to-month;Electronic check;107;4282;No
Male;0;4;Yes;Month-to-month;Electronic check;49;220;Yes
Male;0;26;Yes;One year;Bank transfer (automatic);76;2018;No
Male;0;7;Yes;Month-to-month;Electronic check;94;669;Yes
Female;0;1;Yes;Month-to-month;Electronic check;69;69;Yes
Female;0;4;Yes;Month-to-month;Mailed check;59;225;No
Male;0;48;Yes;Two year;Credit card (automatic);79;3772;No
Male;1;2;Yes;Month-to-month;Electronic check;94;197;Yes
Female;1;12;Yes;One year;Electronic check;79;944;No
Male;0;60;Yes;Month-to-month;Bank transfer (automatic);109;6573;No
Male;0;55;Yes;Two year;Electronic check;59;3176;No
Male;0;1;No;Month-to-month;Mailed check;29;29;No
Male;0;1;Yes;Month-to-month;Mailed check;20;20;No
Male;0;4;Yes;Month-to-month;Electronic check;76;319;Yes
Male;0;1;No;Month-to-month;Mailed check;24;24;Yes
Female;0;42;Yes;Two year;Credit card (automatic);67;2763;No
Female;0;1;Yes;Month-to-month;Bank transfer (automatic);50;50;No
Male;0;7;Yes;Month-to-month;Credit card (automatic);89;632;Yes
Male;0;3;Yes;Month-to-month;Credit card (automatic);74;233;No
Female;0;72;Yes;Two year;Credit card (automatic);83;5919;No
Male;0;15;Yes;Month-to-month;Electronic check;49;749;No
Male;0;4;Yes;Month-to-month;Electronic check;80;307;Yes
Female;0;11;Yes;One year;Electronic check;25;245;No
Female;0;5;Yes;Month-to-month;Mailed check;25;135;No
Female;1;1;Yes;Month-to-month;Electronic check;56;56;Yes
Male;0;72;Yes;Two year;Credit card (automatic);111;8241;No
Female;0;55;Yes;Month-to-month;Credit card (automatic);78;4266;No
Female;0;40;Yes;Month-to-month;Electronic check;26;1078;No
Female;0;57;Yes;Two year;Bank transfer (automatic);20;1116;No
Male;0;1;Yes;Month-to-month;Electronic check;79;79;Yes
Male;0;1;Yes;Month-to-month;Electronic check;95;95;Yes
Female;0;1;No;Month-to-month;Mailed check;25;25;Yes
Male;1;52;Yes;One year;Electronic check;81;4080;No
Male;1;41;Yes;Month-to-month;Electronic check;98;4188;Yes
Male;0;43;Yes;One year;Mailed check;56;2391;No
Female;0;47;Yes;Two year;Bank transfer (automatic);19;891;No
Male;0;3;Yes;Month-to-month;Bank transfer (automatic);50;137;No
